Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
75342,D004,Leather Journal,7,2011-07-26,12.99,100654,Germany,90.93
75343,D004,Leather Journal,5,2011-07-26,12.99,100494,France,64.95
75344,J010,Wool Blanket,7,2011-07-26,27.99,100475,United Kingdom,195.92999999999998
75345,B002,Decorative Wall Clock,7,2011-07-26,24.99,100398,United Kingdom,174.92999999999998
75346,D004,Leather Journal,4,2011-07-26,12.99,100500,United Kingdom,51.96
75347,C003,Premium Gift Box Set,25,2011-07-26,29.99,100451,United Kingdom,749.75
75348,D004,Leather Journal,5,2011-07-26,12.99,100263,United Kingdom,64.95
75349,E005,Scented Candle Set,10,2011-07-26,18.99,100744,Spain,189.89999999999998
75350,I009,Silver Earrings,8,2011-07-26,19.99,100467,United Kingdom,159.92
75351,J010,Wool Blanket,6,2011-07-26,27.99,100670,United Kingdom,167.94
75352,C003,Premium Gift Box Set,14,2011-07-26,29.99,100566,United Kingdom,419.85999999999996
75353,A001,Ceramic Coffee Mug Set,2,2011-07-26,15.99,100673,Germany,31.98
75354,E005,Scented Candle Set,5,2011-07-26,18.99,100781,United Kingdom,94.94999999999999
75355,C003,Premium Gift Box Set,19,2011-07-26,29.99,100681,United Kingdom,569.81
75356,C003,Premium Gift Box Set,24,2011-07-26,29.99,100317,United Kingdom,719.76
75357,F006,Wooden Photo Frame,1,2011-07-26,9.99,100153,United Kingdom,9.99
75358,C003,Premium Gift Box Set,25,2011-07-26,29.99,100596,United Kingdom,749.75
75359,F006,Wooden Photo Frame,8,2011-07-26,9.99,100397,United Kingdom,79.92
75360,C003,Premium Gift Box Set,23,2011-07-26,29.99,100403,United Kingdom,689.77
75361,B002,Decorative Wall Clock,10,2011-07-26,24.99,100455,United Kingdom,249.89999999999998
75362,E005,Scented Candle Set,8,2011-07-26,18.99,100428,United Kingdom,151.92
75363,A001,Ceramic Coffee Mug Set,10,2011-07-26,15.99,100686,United Kingdom,159.9
75364,A001,Ceramic Coffee Mug Set,1,2011-07-26,15.99,100367,United Kingdom,15.99
75365,C003,Premium Gift Box Set,19,2011-07-26,29.99,100041,United Kingdom,569.81
75366,C003,Premium Gift Box Set,11,2011-07-26,29.99,100499,United Kingdom,329.89
75367,D004,Leather Journal,3,2011-07-26,12.99,100270,United Kingdom,38.97
75368,A001,Ceramic Coffee Mug Set,5,2011-07-26,15.99,100317,USA,79.95
75369,C003,Premium Gift Box Set,9,2011-07-26,29.99,100318,USA,269.90999999999997
75370,D004,Leather Journal,8,2011-07-26,12.99,100005,United Kingdom,103.92
75371,C003,Premium Gift Box Set,22,2011-07-26,29.99,100716,France,659.78
75372,C003,Premium Gift Box Set,19,2011-07-26,29.99,100545,France,569.81
75373,D004,Leather Journal,5,2011-07-26,12.99,100347,United Kingdom,64.95
75374,C003,Premium Gift Box Set,9,2011-07-26,29.99,100510,United Kingdom,269.90999999999997
75375,C003,Premium Gift Box Set,12,2011-07-26,29.99,100669,United Kingdom,359.88
75376,C003,Premium Gift Box Set,18,2011-07-26,29.99,100257,United Kingdom,539.8199999999999
75377,C003,Premium Gift Box Set,5,2011-07-26,29.99,100082,United Kingdom,149.95
75378,A001,Ceramic Coffee Mug Set,8,2011-07-26,15.99,100302,United Kingdom,127.92
75379,A001,Ceramic Coffee Mug Set,6,2011-07-26,15.99,100083,United Kingdom,95.94
75380,C003,Premium Gift Box Set,17,2011-07-26,29.99,100631,United Kingdom,509.83
75381,C003,Premium Gift Box Set,24,2011-07-26,29.99,100277,United Kingdom,719.76
75382,G007,Silk Scarf,10,2011-07-26,22.99,100738,United Kingdom,229.89999999999998
75383,C003,Premium Gift Box Set,10,2011-07-26,29.99,100108,United Kingdom,299.9
75384,B002,Decorative Wall Clock,3,2011-07-26,24.99,100498,United Kingdom,74.97
75385,C003,Premium Gift Box Set,21,2011-07-26,29.99,100240,United Kingdom,629.79
75386,F006,Wooden Photo Frame,3,2011-07-26,9.99,100103,Germany,29.97
75387,I009,Silver Earrings,8,2011-07-26,19.99,100777,United Kingdom,159.92
75388,E005,Scented Candle Set,6,2011-07-26,18.99,100800,United Kingdom,113.94
75389,C003,Premium Gift Box Set,11,2011-07-26,29.99,100340,United Kingdom,329.89
75390,E005,Scented Candle Set,5,2011-07-26,18.99,100263,United Kingdom,94.94999999999999
75391,G007,Silk Scarf,6,2011-07-26,22.99,100713,United Kingdom,137.94
75392,C003,Premium Gift Box Set,23,2011-07-26,29.99,100765,United Kingdom,689.77
75393,C003,Premium Gift Box Set,24,2011-07-26,29.99,100071,United Kingdom,719.76
75394,C003,Premium Gift Box Set,6,2011-07-26,29.99,100652,United Kingdom,179.94
75395,C003,Premium Gift Box Set,17,2011-07-26,29.99,100407,United Kingdom,509.83
75396,H008,Chocolate Gift Box,7,2011-07-26,14.99,100180,France,104.93
75397,C003,Premium Gift Box Set,15,2011-07-26,29.99,100007,United Kingdom,449.84999999999997
75398,I009,Silver Earrings,6,2011-07-26,19.99,100429,France,119.94
75399,A001,Ceramic Coffee Mug Set,1,2011-07-26,15.99,100767,United Kingdom,15.99
75400,C003,Premium Gift Box Set,22,2011-07-26,29.99,100656,United Kingdom,659.78
75401,J010,Wool Blanket,1,2011-07-26,27.99,100286,France,27.99
75402,A001,Ceramic Coffee Mug Set,6,2011-07-26,15.99,100538,United Kingdom,95.94
75403,G007,Silk Scarf,7,2011-07-26,22.99,100782,United Kingdom,160.92999999999998
75404,C003,Premium Gift Box Set,9,2011-07-27,29.99,100649,United Kingdom,269.90999999999997
75405,F006,Wooden Photo Frame,5,2011-07-27,9.99,100479,United Kingdom,49.95
75406,E005,Scented Candle Set,10,2011-07-27,18.99,100016,France,189.89999999999998
75407,E005,Scented Candle Set,1,2011-07-27,18.99,100361,France,18.99
75408,B002,Decorative Wall Clock,5,2011-07-27,24.99,100488,United Kingdom,124.94999999999999
75409,C003,Premium Gift Box Set,8,2011-07-27,29.99,100605,France,239.92
75410,J010,Wool Blanket,2,2011-07-27,27.99,100745,United Kingdom,55.98
75411,I009,Silver Earrings,7,2011-07-27,19.99,100799,United Kingdom,139.92999999999998
75412,H008,Chocolate Gift Box,2,2011-07-27,14.99,100433,United Kingdom,29.98
75413,I009,Silver Earrings,1,2011-07-27,19.99,100519,United Kingdom,19.99
75414,E005,Scented Candle Set,2,2011-07-27,18.99,100608,United Kingdom,37.98
75415,H008,Chocolate Gift Box,4,2011-07-27,14.99,100419,France,59.96
75416,B002,Decorative Wall Clock,9,2011-07-27,24.99,100049,Italy,224.91
75417,C003,Premium Gift Box Set,22,2011-07-27,29.99,100399,United Kingdom,659.78
75418,H008,Chocolate Gift Box,2,2011-07-27,14.99,100219,Germany,29.98
75419,A001,Ceramic Coffee Mug Set,1,2011-07-27,15.99,100295,United Kingdom,15.99
75420,H008,Chocolate Gift Box,3,2011-07-27,14.99,100167,France,44.97
75421,H008,Chocolate Gift Box,10,2011-07-27,14.99,100405,United Kingdom,149.9
75422,C003,Premium Gift Box Set,14,2011-07-27,29.99,100322,Germany,419.85999999999996
75423,F006,Wooden Photo Frame,9,2011-07-27,9.99,100244,France,89.91
75424,I009,Silver Earrings,6,2011-07-27,19.99,100442,United Kingdom,119.94
75425,C003,Premium Gift Box Set,23,2011-07-27,29.99,100077,United Kingdom,689.77
75426,C003,Premium Gift Box Set,9,2011-07-27,29.99,100390,United Kingdom,269.90999999999997
75427,C003,Premium Gift Box Set,22,2011-07-27,29.99,100448,United Kingdom,659.78
75428,A001,Ceramic Coffee Mug Set,4,2011-07-27,15.99,100744,France,63.96
75429,J010,Wool Blanket,10,2011-07-27,27.99,100120,United Kingdom,279.9
75430,C003,Premium Gift Box Set,14,2011-07-27,29.99,100540,United Kingdom,419.85999999999996
75431,F006,Wooden Photo Frame,5,2011-07-27,9.99,100342,USA,49.95
75432,F006,Wooden Photo Frame,7,2011-07-27,9.99,100338,USA,69.93
75433,E005,Scented Candle Set,4,2011-07-27,18.99,100525,France,75.96
75434,B002,Decorative Wall Clock,1,2011-07-27,24.99,100369,United Kingdom,24.99
75435,C003,Premium Gift Box Set,22,2011-07-27,29.99,100475,Spain,659.78
75436,H008,Chocolate Gift Box,5,2011-07-27,14.99,100729,United Kingdom,74.95
75437,J010,Wool Blanket,1,2011-07-27,27.99,100165,United Kingdom,27.99
75438,C003,Premium Gift Box Set,9,2011-07-27,29.99,100293,Germany,269.90999999999997
75439,G007,Silk Scarf,3,2011-07-27,22.99,100160,USA,68.97
75440,A001,Ceramic Coffee Mug Set,7,2011-07-27,15.99,100745,USA,111.93
75441,D004,Leather Journal,5,2011-07-27,12.99,100638,United Kingdom,64.95
75442,C003,Premium Gift Box Set,15,2011-07-27,29.99,100711,United Kingdom,449.84999999999997
75443,C003,Premium Gift Box Set,15,2011-07-27,29.99,100096,United Kingdom,449.84999999999997
75444,H008,Chocolate Gift Box,7,2011-07-27,14.99,100083,United Kingdom,104.93
75445,G007,Silk Scarf,9,2011-07-27,22.99,100672,United Kingdom,206.91
75446,C003,Premium Gift Box Set,9,2011-07-27,29.99,100350,United Kingdom,269.90999999999997
75447,A001,Ceramic Coffee Mug Set,7,2011-07-27,15.99,100419,United Kingdom,111.93
75448,H008,Chocolate Gift Box,10,2011-07-27,14.99,100522,United Kingdom,149.9
75449,E005,Scented Candle Set,10,2011-07-27,18.99,100154,United Kingdom,189.89999999999998
75450,J010,Wool Blanket,7,2011-07-27,27.99,100293,United Kingdom,195.92999999999998
75451,C003,Premium Gift Box Set,5,2011-07-27,29.99,100072,United Kingdom,149.95
75452,I009,Silver Earrings,2,2011-07-27,19.99,100378,United Kingdom,39.98
75453,C003,Premium Gift Box Set,6,2011-07-27,29.99,100489,France,179.94
75454,J010,Wool Blanket,10,2011-07-28,27.99,100725,Germany,279.9
75455,J010,Wool Blanket,6,2011-07-28,27.99,100455,Germany,167.94
75456,J010,Wool Blanket,6,2011-07-28,27.99,100112,United Kingdom,167.94
75457,C003,Premium Gift Box Set,23,2011-07-28,29.99,100088,United Kingdom,689.77
75458,I009,Silver Earrings,6,2011-07-28,19.99,100203,United Kingdom,119.94
75459,I009,Silver Earrings,1,2011-07-28,19.99,100527,United Kingdom,19.99
75460,C003,Premium Gift Box Set,8,2011-07-28,29.99,100445,United Kingdom,239.92
75461,F006,Wooden Photo Frame,9,2011-07-28,9.99,100547,United Kingdom,89.91
75462,H008,Chocolate Gift Box,7,2011-07-28,14.99,100223,Spain,104.93
75463,H008,Chocolate Gift Box,3,2011-07-28,14.99,100708,United Kingdom,44.97
75464,D004,Leather Journal,2,2011-07-28,12.99,100498,United Kingdom,25.98
75465,C003,Premium Gift Box Set,25,2011-07-28,29.99,100242,United Kingdom,749.75
75466,C003,Premium Gift Box Set,19,2011-07-28,29.99,100457,United Kingdom,569.81
75467,C003,Premium Gift Box Set,12,2011-07-28,29.99,100623,United Kingdom,359.88
75468,C003,Premium Gift Box Set,12,2011-07-28,29.99,100260,Germany,359.88
75469,C003,Premium Gift Box Set,13,2011-07-28,29.99,100542,USA,389.87
75470,C003,Premium Gift Box Set,10,2011-07-28,29.99,100717,Germany,299.9
75471,C003,Premium Gift Box Set,9,2011-07-28,29.99,100262,United Kingdom,269.90999999999997
75472,C003,Premium Gift Box Set,9,2011-07-28,29.99,100234,United Kingdom,269.90999999999997
75473,G007,Silk Scarf,10,2011-07-28,22.99,100011,Germany,229.89999999999998
75474,C003,Premium Gift Box Set,15,2011-07-28,29.99,100734,United Kingdom,449.84999999999997
75475,D004,Leather Journal,8,2011-07-28,12.99,100647,France,103.92
75476,I009,Silver Earrings,10,2011-07-28,19.99,100448,France,199.89999999999998
75477,D004,Leather Journal,1,2011-07-28,12.99,100328,United Kingdom,12.99
75478,A001,Ceramic Coffee Mug Set,2,2011-07-28,15.99,100445,United Kingdom,31.98
75479,C003,Premium Gift Box Set,22,2011-07-28,29.99,100101,Germany,659.78
75480,G007,Silk Scarf,6,2011-07-28,22.99,100573,United Kingdom,137.94
75481,C003,Premium Gift Box Set,18,2011-07-28,29.99,100766,Italy,539.8199999999999
75482,A001,Ceramic Coffee Mug Set,3,2011-07-28,15.99,100152,Italy,47.97
75483,D004,Leather Journal,8,2011-07-28,12.99,100216,United Kingdom,103.92
75484,D004,Leather Journal,7,2011-07-29,12.99,100396,United Kingdom,90.93
75485,C003,Premium Gift Box Set,10,2011-07-29,29.99,100793,United Kingdom,299.9
75486,G007,Silk Scarf,7,2011-07-29,22.99,100549,USA,160.92999999999998
75487,F006,Wooden Photo Frame,8,2011-07-29,9.99,100255,Germany,79.92
75488,E005,Scented Candle Set,5,2011-07-29,18.99,100170,United Kingdom,94.94999999999999
75489,G007,Silk Scarf,8,2011-07-29,22.99,100127,United Kingdom,183.92
75490,C003,Premium Gift Box Set,21,2011-07-29,29.99,100645,United Kingdom,629.79
75491,G007,Silk Scarf,7,2011-07-29,22.99,100395,Germany,160.92999999999998
75492,C003,Premium Gift Box Set,23,2011-07-29,29.99,100434,United Kingdom,689.77
75493,C003,Premium Gift Box Set,23,2011-07-29,29.99,100051,United Kingdom,689.77
75494,H008,Chocolate Gift Box,1,2011-07-29,14.99,100423,USA,14.99
75495,D004,Leather Journal,10,2011-07-29,12.99,100048,United Kingdom,129.9
75496,C003,Premium Gift Box Set,11,2011-07-29,29.99,100461,United Kingdom,329.89
75497,F006,Wooden Photo Frame,4,2011-07-29,9.99,100638,United Kingdom,39.96
75498,E005,Scented Candle Set,7,2011-07-29,18.99,100777,United Kingdom,132.92999999999998
75499,H008,Chocolate Gift Box,3,2011-07-29,14.99,100657,United Kingdom,44.97
75500,H008,Chocolate Gift Box,5,2011-07-29,14.99,100123,France,74.95
75501,C003,Premium Gift Box Set,16,2011-07-29,29.99,100192,United Kingdom,479.84
75502,E005,Scented Candle Set,4,2011-07-29,18.99,100620,United Kingdom,75.96
75503,C003,Premium Gift Box Set,23,2011-07-29,29.99,100762,France,689.77
75504,B002,Decorative Wall Clock,1,2011-07-29,24.99,100739,France,24.99
75505,J010,Wool Blanket,8,2011-07-29,27.99,100115,United Kingdom,223.92
75506,C003,Premium Gift Box Set,24,2011-07-29,29.99,100749,United Kingdom,719.76
75507,B002,Decorative Wall Clock,8,2011-07-29,24.99,100186,United Kingdom,199.92
75508,H008,Chocolate Gift Box,1,2011-07-29,14.99,100632,United Kingdom,14.99
75509,E005,Scented Candle Set,6,2011-07-29,18.99,100168,United Kingdom,113.94
75510,A001,Ceramic Coffee Mug Set,9,2011-07-29,15.99,100299,Germany,143.91
75511,H008,Chocolate Gift Box,4,2011-07-29,14.99,100752,France,59.96
75512,E005,Scented Candle Set,8,2011-07-29,18.99,100283,United Kingdom,151.92
75513,A001,Ceramic Coffee Mug Set,5,2011-07-29,15.99,100365,United Kingdom,79.95
75514,C003,Premium Gift Box Set,20,2011-07-29,29.99,100025,United Kingdom,599.8
75515,J010,Wool Blanket,3,2011-07-29,27.99,100574,United Kingdom,83.97
75516,A001,Ceramic Coffee Mug Set,3,2011-07-29,15.99,100106,United Kingdom,47.97
75517,H008,Chocolate Gift Box,4,2011-07-29,14.99,100427,United Kingdom,59.96
75518,C003,Premium Gift Box Set,15,2011-07-29,29.99,100427,France,449.84999999999997
75519,C003,Premium Gift Box Set,23,2011-07-29,29.99,100335,France,689.77
75520,C003,Premium Gift Box Set,22,2011-07-29,29.99,100278,Germany,659.78
75521,C003,Premium Gift Box Set,21,2011-07-29,29.99,100360,United Kingdom,629.79
75522,C003,Premium Gift Box Set,14,2011-07-29,29.99,100358,Spain,419.85999999999996
75523,I009,Silver Earrings,5,2011-07-29,19.99,100605,United Kingdom,99.94999999999999
75524,D004,Leather Journal,7,2011-07-29,12.99,100029,Italy,90.93
75525,C003,Premium Gift Box Set,14,2011-07-29,29.99,100466,United Kingdom,419.85999999999996
75526,I009,Silver Earrings,10,2011-07-29,19.99,100592,United Kingdom,199.89999999999998
75527,I009,Silver Earrings,7,2011-07-29,19.99,100434,USA,139.92999999999998
75528,C003,Premium Gift Box Set,7,2011-07-29,29.99,100480,United Kingdom,209.92999999999998
75529,G007,Silk Scarf,1,2011-07-29,22.99,100247,United Kingdom,22.99
75530,C003,Premium Gift Box Set,18,2011-07-29,29.99,100358,USA,539.8199999999999
75531,A001,Ceramic Coffee Mug Set,4,2011-07-29,15.99,100668,United Kingdom,63.96
75532,H008,Chocolate Gift Box,10,2011-07-29,14.99,100211,United Kingdom,149.9
75533,E005,Scented Candle Set,7,2011-07-29,18.99,100522,Italy,132.92999999999998
75534,D004,Leather Journal,4,2011-07-29,12.99,100332,United Kingdom,51.96
75535,A001,Ceramic Coffee Mug Set,5,2011-07-29,15.99,100710,United Kingdom,79.95
75536,E005,Scented Candle Set,9,2011-07-29,18.99,100233,USA,170.91
75537,I009,Silver Earrings,2,2011-07-29,19.99,100329,France,39.98
75538,E005,Scented Candle Set,5,2011-07-29,18.99,100594,United Kingdom,94.94999999999999
75539,C003,Premium Gift Box Set,12,2011-07-29,29.99,100313,France,359.88
75540,G007,Silk Scarf,6,2011-07-29,22.99,100521,United Kingdom,137.94
75541,C003,Premium Gift Box Set,7,2011-07-29,29.99,100283,Italy,209.92999999999998
75542,C003,Premium Gift Box Set,13,2011-07-29,29.99,100016,United Kingdom,389.87
75543,G007,Silk Scarf,2,2011-07-29,22.99,100561,United Kingdom,45.98
75544,G007,Silk Scarf,6,2011-07-29,22.99,100679,United Kingdom,137.94
75545,I009,Silver Earrings,6,2011-07-30,19.99,100472,United Kingdom,119.94
75546,C003,Premium Gift Box Set,15,2011-07-30,29.99,100144,United Kingdom,449.84999999999997
75547,B002,Decorative Wall Clock,10,2011-07-30,24.99,100011,Italy,249.89999999999998
75548,G007,Silk Scarf,5,2011-07-30,22.99,100589,United Kingdom,114.94999999999999
75549,C003,Premium Gift Box Set,17,2011-07-30,29.99,100476,United Kingdom,509.83
75550,C003,Premium Gift Box Set,5,2011-07-30,29.99,100738,United Kingdom,149.95
75551,C003,Premium Gift Box Set,11,2011-07-30,29.99,100694,United Kingdom,329.89
75552,I009,Silver Earrings,5,2011-07-30,19.99,100330,Italy,99.94999999999999
75553,J010,Wool Blanket,5,2011-07-30,27.99,100322,United Kingdom,139.95
75554,G007,Silk Scarf,6,2011-07-30,22.99,100533,United Kingdom,137.94
75555,C003,Premium Gift Box Set,14,2011-07-30,29.99,100653,Italy,419.85999999999996
75556,F006,Wooden Photo Frame,9,2011-07-30,9.99,100603,United Kingdom,89.91
75557,H008,Chocolate Gift Box,4,2011-07-30,14.99,100387,United Kingdom,59.96
75558,C003,Premium Gift Box Set,8,2011-07-30,29.99,100104,United Kingdom,239.92
75559,I009,Silver Earrings,5,2011-07-30,19.99,100500,United Kingdom,99.94999999999999
75560,B002,Decorative Wall Clock,9,2011-07-30,24.99,100691,Germany,224.91
75561,F006,Wooden Photo Frame,5,2011-07-30,9.99,100391,United Kingdom,49.95
75562,D004,Leather Journal,3,2011-07-30,12.99,100776,Spain,38.97
75563,J010,Wool Blanket,9,2011-07-30,27.99,100734,Italy,251.91
75564,D004,Leather Journal,8,2011-07-30,12.99,100795,United Kingdom,103.92
75565,D004,Leather Journal,9,2011-07-30,12.99,100299,United Kingdom,116.91
75566,C003,Premium Gift Box Set,24,2011-07-31,29.99,100223,United Kingdom,719.76
75567,G007,Silk Scarf,2,2011-07-31,22.99,100501,United Kingdom,45.98
75568,C003,Premium Gift Box Set,18,2011-07-31,29.99,100212,USA,539.8199999999999
75569,C003,Premium Gift Box Set,13,2011-07-31,29.99,100398,Germany,389.87
75570,E005,Scented Candle Set,8,2011-07-31,18.99,100301,United Kingdom,151.92
75571,B002,Decorative Wall Clock,7,2011-07-31,24.99,100295,United Kingdom,174.92999999999998
75572,B002,Decorative Wall Clock,7,2011-07-31,24.99,100423,Germany,174.92999999999998
75573,I009,Silver Earrings,3,2011-07-31,19.99,100132,United Kingdom,59.97
75574,C003,Premium Gift Box Set,12,2011-07-31,29.99,100800,Germany,359.88
75575,B002,Decorative Wall Clock,2,2011-07-31,24.99,100112,United Kingdom,49.98
75576,C003,Premium Gift Box Set,12,2011-08-01,29.99,100224,Spain,359.88
75577,B002,Decorative Wall Clock,7,2011-08-01,24.99,100265,United Kingdom,174.92999999999998
75578,F006,Wooden Photo Frame,2,2011-08-01,9.99,100230,United Kingdom,19.98
75579,C003,Premium Gift Box Set,7,2011-08-01,29.99,100039,Italy,209.92999999999998
75580,D004,Leather Journal,10,2011-08-01,12.99,100330,United Kingdom,129.9
75581,I009,Silver Earrings,5,2011-08-01,19.99,100799,United Kingdom,99.94999999999999
75582,E005,Scented Candle Set,3,2011-08-01,18.99,100024,United Kingdom,56.97
75583,C003,Premium Gift Box Set,22,2011-08-01,29.99,100269,United Kingdom,659.78
75584,D004,Leather Journal,5,2011-08-01,12.99,100699,United Kingdom,64.95
75585,C003,Premium Gift Box Set,16,2011-08-01,29.99,100021,United Kingdom,479.84
75586,C003,Premium Gift Box Set,18,2011-08-01,29.99,100762,United Kingdom,539.8199999999999
75587,I009,Silver Earrings,5,2011-08-01,19.99,100314,United Kingdom,99.94999999999999
75588,G007,Silk Scarf,1,2011-08-01,22.99,100044,France,22.99
75589,C003,Premium Gift Box Set,12,2011-08-01,29.99,100682,United Kingdom,359.88
75590,C003,Premium Gift Box Set,12,2011-08-01,29.99,100121,United Kingdom,359.88
75591,C003,Premium Gift Box Set,10,2011-08-01,29.99,100771,United Kingdom,299.9
75592,H008,Chocolate Gift Box,9,2011-08-01,14.99,100089,United Kingdom,134.91
75593,E005,Scented Candle Set,3,2011-08-01,18.99,100297,France,56.97
75594,D004,Leather Journal,3,2011-08-01,12.99,100199,Spain,38.97
75595,C003,Premium Gift Box Set,11,2011-08-01,29.99,100306,France,329.89
75596,A001,Ceramic Coffee Mug Set,4,2011-08-01,15.99,100276,France,63.96
75597,G007,Silk Scarf,8,2011-08-01,22.99,100646,United Kingdom,183.92
